start_time,end_time,duration_seconds,record_count,transactions_per_second,latency_ms,transaction_type
2024-07-28 23:43:24.488711 +0000 UTC m=+24.488711,2024-07-28 23:43:24.595946 +0000 UTC m=+24.595946,0.107235,100,932.5313563668578,107.235,insertion
2024-07-28 23:43:29.601270 +0000 UTC m=+29.601270,2024-07-28 23:43:29.707944 +0000 UTC m=+29.707944,0.106674,100,937.4355513058476,106.674,insertion
2024-07-28 23:43:34.712637 +0000 UTC m=+34.712637,2024-07-28 23:43:34.715522 +0000 UTC m=+34.715522,0.002885,100,34662.04506065858,2.885,deletion
2024-07-28 23:43:34.715961 +0000 UTC m=+34.715961,2024-07-28 23:43:34.823448 +0000 UTC m=+34.823448,0.107487,100,930.3450649846028,107.487,insertion
2024-07-28 23:43:39.828828 +0000 UTC m=+39.828828,2024-07-28 23:43:39.933334 +0000 UTC m=+39.933334,0.104506,100,956.8828584004746,104.506,insertion
2024-07-28 23:43:44.938749 +0000 UTC m=+44.938749,2024-07-28 23:43:45.046087 +0000 UTC m=+45.046087,0.107338,100,931.6365126982056,107.33800000000001,insertion
2024-07-28 23:43:50.051400 +0000 UTC m=+50.051400,2024-07-28 23:43:50.158013 +0000 UTC m=+50.158013,0.106613,100,937.9719171208014,106.613,insertion
2024-07-28 23:43:55.163340 +0000 UTC m=+55.163340,2024-07-28 23:43:55.271362 +0000 UTC m=+55.271362,0.108022,100,925.7373497991149,108.022,insertion
2024-07-28 23:44:00.276724 +0000 UTC m=+0.276724,2024-07-28 23:44:00.385875 +0000 UTC m=+0.385875,0.109151,100,916.1620140905718,109.151,insertion
2024-07-28 23:44:05.391264 +0000 UTC m=+5.391264,2024-07-28 23:44:05.499024 +0000 UTC m=+5.499024,0.10776,100,927.9881217520416,107.75999999999999,insertion
2024-07-28 23:44:10.504375 +0000 UTC m=+10.504375,2024-07-28 23:44:10.611269 +0000 UTC m=+10.611269,0.106894,100,935.5062024061219,106.894,insertion
2024-07-28 23:44:15.612563 +0000 UTC m=+15.612563,2024-07-28 23:44:15.713569 +0000 UTC m=+15.713569,0.101006,100,990.0401956319427,101.006,insertion
2024-07-28 23:44:20.718898 +0000 UTC m=+20.718898,2024-07-28 23:44:20.811507 +0000 UTC m=+20.811507,0.092609,100,1079.808657905819,92.609,insertion
2024-07-28 23:44:25.816876 +0000 UTC m=+25.816876,2024-07-28 23:44:25.820646 +0000 UTC m=+25.820646,0.00377,100,26525.19893899204,3.77,deletion
